Keys	Ponderation	Abs Prob Total 00	Abs Prob Total 01	Abs Prob Total 02	Abs Prob Total 03	Abs Prob Total 04	Abs Prob Total 05	Abs Prob Csat 00	Abs Prob Csat 01	Abs Prob Csat 02	Abs Prob Csat 03	Abs Prob Csat 04	Abs Prob Csat 05	Abs Prob Cinst 00	Abs Prob Cinst 01	Abs Prob Cinst 02	Abs Prob Cinst 03	Abs Prob Cinst 04	Abs Prob Cinst 05	Abs Prob Halog 00	Abs Prob Halog 01	Abs Prob Halog 02	Abs Prob Halog 03	Abs Prob Halog 04	Abs Prob Halog 05	Abs Prob Hetero 00	Abs Prob Hetero 01	Abs Prob Hetero 02	Abs Prob Hetero 03	Abs Prob Hetero 04	Abs Prob Hetero 05	Abs Prob Hx 00	 Abs Prob Hx 01	 Abs Prob Hx 02	 Abs Prob Hx 03	 Abs Prob Hx 04	 Abs Prob Hx 05	 Entropy Total 00	Entropy Total 01	Entropy Total 02	Entropy Total 03	Entropy Total 04	Entropy Total 05	Entropy Csat 00	Entropy Csat 01	Entropy Csat 02	Entropy Csat 03	Entropy Csat 04	Entropy Csat 05	Entropy Cinst 00	Entropy Cinst 01	Entropy Cinst 02	Entropy Cinst 03	Entropy Cinst 04	Entropy Cinst 05	Entropy Halog 00	Entropy Halog 01	Entropy Halog 02	Entropy Halog 03	Entropy Halog 04	Entropy Halog 05	Entropy Hetero 00	Entropy Hetero 01	Entropy Hetero 02	Entropy Hetero 03	Entropy Hetero 04	Entropy Hetero 05	Entropy Hx 00	  Entropy Hx 01	  Entropy Hx 02	  Entropy Hx 03	  Entropy Hx 04	  Entropy Hx 05	  Momment Total 00	Momment Total 01	Momment Total 02	Momment Total 03	Momment Total 04	Momment Total 05	Momment Csat 00	Momment Csat 01	Momment Csat 02	Momment Csat 03	Momment Csat 04	Momment Csat 05	Momment Cinst 00	Momment Cinst 01	Momment Cinst 02	Momment Cinst 03	Momment Cinst 04	Momment Cinst 05	Momment Halog 00	Momment Halog 01	Momment Halog 02	Momment Halog 03	Momment Halog 04	Momment Halog 05	Momment Hetero 00	Momment Hetero 01	Momment Hetero 02	Momment Hetero 03	Momment Hetero 04	Momment Hetero 05	Momment Hx 00	  Momment Hx 01	  Momment Hx 02	  Momment Hx 03	  Momment Hx 04	  Momment Hx 05	  Mean Property Total 00	Mean Property Total 01	Mean Property Total 02	Mean Property Total 03	Mean Property Total 04	Mean Property Total 05	Mean Property Csat 00	Mean Property Csat 01	Mean Property Csat 02	Mean Property Csat 03	Mean Property Csat 04	Mean Property Csat 05	Mean Property Cinst 00	Mean Property Cinst 01	Mean Property Cinst 02	Mean Property Cinst 03	Mean Property Cinst 04	Mean Property Cinst 05	Mean Property Halog 00	Mean Property Halog 01	Mean Property Halog 02	Mean Property Halog 03	Mean Property Halog 04	Mean Property Halog 05	Mean Property Hetero 00	Mean Property Hetero 01	Mean Property Hetero 02	Mean Property Hetero 03	Mean Property Hetero 04	Mean Property Hetero 05	Mean Property Hx 00	Mean Property Hx 01	Mean Property Hx 02	Mean Property Hx 03	Mean Property Hx 04	Mean Property Hx 05	
  244 	Electronegativies	-               	-               	-               	-               	-               	-               	0.1333333333333 	0.11352         	0.1108933333333 	0.11236         	0.1144666666666 	0.11708         	0.2444444444444 	0.20812         	0.2033044444444 	0.2059933333333 	0.2098555555555 	0.2146466666666 	0               	0               	0               	0               	0               	0               	0.1555555555555 	0.13244         	0.1293755555555 	0.1310866666666 	0.1335444444444 	0.1365933333333 	0               	0               	0               	0               	0               	0               	1.6532125137753 	1.4670293481592 	1.4415405420832 	1.4557975533810 	1.4761668959580 	1.5012599420076 	1.8326411786037 	1.6262509334127 	1.5979957422506 	1.6138001145080 	1.6363802097326 	1.6641966877135 	3.3598421607735 	2.9814600445900 	2.9296588607928 	2.9586335432646 	3.0000303845098 	3.0510272608082 	0               	0               	0               	0               	0               	0               	2.1380813750377 	1.8972927556482 	1.8643283659590 	1.8827668002593 	1.9091102446881 	1.9415628023325 	0               	0               	0               	0               	0               	0               	45              	14.4054         	10.4494         	9.1584          	7.9659          	7.2671          	6               	2.3582          	1.8675          	1.8797          	1.749           	1.6855          	11              	3.211           	2.3306          	2.1553          	1.8777          	1.7188          	0               	0               	0               	0               	0               	0               	7               	2.5453          	1.9092          	1.655           	1.4316          	1.2884          	0               	0               	0               	0               	0               	0               	2.3666666666666 	35.27159        	25.74576        	22.67894        	19.76266        	18.04219        	2.8333333333333 	6.5974          	5.18785         	5.21225         	4.8329          	4.64775         	2.7272727272727 	8.80095         	6.4397          	5.96435         	5.21275         	4.7781          	0               	0               	0               	0               	0               	0               	2.7857142857142 	7.29305         	5.5401          	4.8015          	4.1622          	3.7413          	0               	0               	0               	0               	0               	0               	
  245 	Electronegativies	-               	-               	-               	-               	-               	-               	0.0666666666666 	0.05676         	0.0554466666666 	0.0561800000000 	0.0572533333333 	0.0585133333333 	0.3777777777777 	0.32164         	0.3141977777777 	0.3183533333333 	0.3244355555555 	0.3315755555555 	0.0222222222222 	0.01892         	0.0184822222222 	0.0187266666666 	0.0190844444444 	0.0195044444444 	0.1555555555555 	0.13244         	0.1293755555555 	0.1310866666666 	0.1335911111111 	0.1365311111111 	0               	0               	0               	0               	0               	0               	1.6532125137753 	1.4670293481592 	1.4415405420832 	1.4557975533810 	1.4765524265159 	1.5007497528130 	0.9163205893018 	0.8131254667063 	0.7989978711253 	0.8069000572540 	0.8184037916035 	0.8318155629925 	5.1924833393773 	4.6077109780027 	4.5276546030435 	4.5724336577727 	4.6376214857536 	4.7136215236242 	0.3054401964339 	0.2710418222354 	0.2663326237084 	0.2689666857513 	0.2728012638678 	0.2772718543308 	2.1380813750377 	1.8972927556482 	1.8643283659590 	1.8827668002593 	1.9096088470750 	1.9409029803158 	0               	0               	0               	0               	0               	0               	45              	14.5016         	10.6778         	9.3669          	8.1338          	7.3807          	3               	1.2086          	0.9851          	1.0012          	0.9481          	0.9268          	17              	5.0721          	3.7064          	3.4489          	3.0344          	2.7965          	1               	0.4275          	0.3349          	0.2786          	0.2351          	0.2034          	7               	2.6471          	2.0209          	1.7335          	1.4973          	1.337           	0               	0               	0               	0               	0               	0               	2.4244444444444 	36.40868        	26.9534         	23.71962        	20.63294        	18.7338         	3.1666666666666 	3.8346          	3.13695         	3.1896          	3.02735         	2.9638          	2.7058823529411 	13.7768         	10.1378         	9.4435          	8.3268          	7.67775         	3.5             	1.49625         	1.17215         	0.9751          	0.82285         	0.7119          	2.7857142857142 	7.54755         	5.81935         	4.99775         	4.32645         	3.8628          	0               	0               	0               	0               	0               	0               	
  246 	Electronegativies	-               	-               	-               	-               	-               	-               	0.0833333333333 	0.07095         	0.0693083333333 	0.070225        	0.0715666666666 	0.0731416666666 	0.3541666666666 	0.3015375       	0.2945604166666 	0.29845625      	0.3041583333333 	0.3108520833333 	0               	0               	0               	0               	0               	0               	0.1458333333333 	0.1241625       	0.1212895833333 	0.12289375      	0.1252416666666 	0.1279979166666 	0               	0               	0               	0               	0               	0               	1.6812412373755 	1.4908930034324 	1.4648520315015 	1.4794173587589 	1.5006234943438 	1.5253505635169 	1.1648199706283 	1.0329403692114 	1.0148983158253 	1.0249896600601 	1.0396819776645 	1.0568137154233 	4.9504848751706 	4.3899965691486 	4.3133178422576 	4.3562060552557 	4.4186484050743 	4.4914582905492 	0               	0               	0               	0               	0               	0               	2.0384349485996 	1.8076456461200 	1.7760720526943 	1.7937319051053 	1.8194434609129 	1.8494240019908 	0               	0               	0               	0               	0               	0               	48              	15.3531         	11.2162         	9.8356          	8.542           	7.7664          	4               	1.6158          	1.3064          	1.3257          	1.2485          	1.2147          	17              	5.0157          	3.6296          	3.3668          	2.9495          	2.7141          	0               	0               	0               	0               	0               	0               	7               	2.6471          	2.0209          	1.7335          	1.4973          	1.337           	0               	0               	0               	0               	0               	0               	2.39375         	37.9524         	27.88043        	24.55011        	21.36477        	19.44291        	3               	4.79            	3.84            	3.89125         	3.64795         	3.53975         	2.7058823529411 	13.6358         	9.9458          	9.23825         	8.11455         	7.47175         	0               	0               	0               	0               	0               	0               	2.7857142857142 	7.54755         	5.81935         	4.99775         	4.32645         	3.8628          	0               	0               	0               	0               	0               	0               	
  247 	Electronegativies	-               	-               	-               	-               	-               	-               	0.0666666666666 	0.05676         	0.0554466666666 	0.0561800000000 	0.0572533333333 	0.0585133333333 	0.3777777777777 	0.32164         	0.3141977777777 	0.3183533333333 	0.3244355555555 	0.3315755555555 	0.0222222222222 	0.01892         	0.0184822222222 	0.0187266666666 	0.0190844444444 	0.0195044444444 	0.1555555555555 	0.13244         	0.1293755555555 	0.1310866666666 	0.1335911111111 	0.1365311111111 	0               	0               	0               	0               	0               	0               	1.6532125137753 	1.4670293481592 	1.4415405420832 	1.4557975533810 	1.4765524265159 	1.5007497528130 	0.9163205893018 	0.8131254667063 	0.7989978711253 	0.8069000572540 	0.8184037916035 	0.8318155629925 	5.1924833393773 	4.6077109780027 	4.5276546030435 	4.5724336577727 	4.6376214857536 	4.7136215236242 	0.3054401964339 	0.2710418222354 	0.2663326237084 	0.2689666857513 	0.2728012638678 	0.2772718543308 	2.1380813750377 	1.8972927556482 	1.8643283659590 	1.8827668002593 	1.9096088470750 	1.9409029803158 	0               	0               	0               	0               	0               	0               	45              	14.4867         	10.6605         	9.35            	8.1171          	7.3664          	3               	1.2086          	0.9851          	1.0012          	0.9481          	0.9268          	17              	5.0774          	3.7099          	3.4521          	3.0365          	2.7992          	1               	0.4073          	0.3141          	0.2583          	0.2159          	0.1856          	7               	2.6471          	2.0209          	1.7335          	1.4973          	1.337           	0               	0               	0               	0               	0               	0               	2.42            	36.27987        	26.83693        	23.61548        	20.53825        	18.65171        	3.1666666666666 	3.8346          	3.13695         	3.1896          	3.02735         	2.9638          	2.7058823529411 	13.79005        	10.14655        	9.4515          	8.33205         	7.6845          	3.5             	1.42555         	1.09935         	0.90405         	0.75565         	0.6496          	2.7857142857142 	7.54755         	5.81935         	4.99775         	4.32645         	3.8628          	0               	0               	0               	0               	0               	0               	
  248 	Electronegativies	-               	-               	-               	-               	-               	-               	0.0624999999999 	0.0532125       	0.0519812499999 	0.05266875      	0.0536749999999 	0.0548562499999 	0.3749999999999 	0.319275        	0.3118874999999 	0.3160125       	0.3220499999999 	0.3291374999999 	0               	0               	0               	0               	0               	0               	0.1875          	0.1596375       	0.15594375      	0.15800625      	0.1610249999999 	0.1645687499999 	0.0208333333333 	0.0177375       	0.0173270833333 	0.01755625      	0.0178916666666 	0.0182854166666 	1.6812412373755 	1.4908930034324 	1.4648520315015 	1.4794173587589 	1.5006234943438 	1.5253505635169 	0.8736149779712 	0.7747052769085 	0.7611737368689 	0.7687422450451 	0.7797614832484 	0.7926102865675 	5.2416898678277 	4.6482316614515 	4.5670424212139 	4.6124534702708 	4.6785688994905 	4.7556617194050 	0               	0               	0               	0               	0               	0               	2.6208449339138 	2.3241158307257 	2.2835212106069 	2.3062267351354 	2.3392844497452 	2.3778308597025 	0.2912049926570 	0.2582350923028 	0.2537245789563 	0.2562474150150 	0.2599204944161 	0.2642034288558 	48              	15.5249         	11.4927         	10.1064         	8.8003          	7.9981          	3               	1.2086          	0.9851          	1.0012          	0.9481          	0.9268          	18              	5.3196          	3.8683          	3.5974          	3.1629          	2.9161          	0               	0               	0               	0               	0               	0               	9               	3.5477          	2.7645          	2.3907          	2.0835          	1.8711          	1               	0.3027          	0.2443          	0.2118          	0.1857          	0.1663          	2.4520833333333 	39.5327         	29.46908        	26.00131        	22.69308        	20.64286        	3.1666666666666 	3.8346          	3.13695         	3.1896          	3.02735         	2.9638          	2.7222222222222 	14.56675        	10.6658         	9.92545         	8.74035         	8.05845         	0               	0               	0               	0               	0               	0               	2.7777777777777 	10.02995        	7.86115         	6.7941          	5.92335         	5.31375         	3.5             	1.05945         	0.85505         	0.7413          	0.64995         	0.58205         	
  249 	Electronegativies	-               	-               	-               	-               	-               	-               	0.0624999999999 	0.0532125       	0.0519812499999 	0.05266875      	0.0536749999999 	0.0548562499999 	0.3958333333333 	0.3370125       	0.3292145833333 	0.33356875      	0.3399416666666 	0.3474229166666 	0.0208333333333 	0.0177375       	0.0173270833333 	0.01755625      	0.0178916666666 	0.0182854166666 	0.125           	0.106425        	0.1039625       	0.1053375       	0.10735         	0.1097125       	0               	0               	0               	0               	0               	0               	1.6812412373755 	1.4908930034324 	1.4648520315015 	1.4794173587589 	1.5006234943438 	1.5253505635169 	0.8736149779712 	0.7747052769085 	0.7611737368689 	0.7687422450451 	0.7797614832484 	0.7926102865675 	5.5328948604848 	4.9064667537543 	4.8207670001702 	4.8687008852858 	4.9384893939066 	5.0198651482608 	0.2912049926570 	0.2582350923028 	0.2537245789563 	0.2562474150150 	0.2599204944161 	0.2642034288558 	1.7472299559425 	1.5494105538171 	1.5223474737379 	1.5374844900902 	1.5595229664968 	1.5852205731350 	0               	0               	0               	0               	0               	0               	48              	15.4618         	11.369          	9.9658          	8.6212          	7.802           	3               	1.2086          	0.9851          	1.0012          	0.9481          	0.9268          	19              	5.7268          	4.1837          	3.8979          	3.4169          	3.1454          	1               	0.4275          	0.3349          	0.2786          	0.2351          	0.2034          	6               	2.2868          	1.7498          	1.4973          	1.2895          	1.1468          	0               	0               	0               	0               	0               	0               	2.3916666666666 	38.18256        	28.2163         	24.82623        	21.51856        	19.49171        	3.1666666666666 	3.8346          	3.13695         	3.1896          	3.02735         	2.9638          	2.6578947368421 	15.2712         	11.2233         	10.4643         	9.19065         	8.4639          	3.5             	1.49625         	1.17215         	0.9751          	0.82285         	0.7119          	2.8333333333333 	6.6468          	5.1416          	4.40725         	3.80695         	3.3873          	0               	0               	0               	0               	0               	0               	
  250 	Electronegativies	-               	-               	-               	-               	-               	-               	0.0727272727272 	0.06192         	0.0604872727272 	0.0612872727272 	0.0624581818181 	0.0638327272727 	0.3454545454545 	0.29412         	0.2873145454545 	0.2911145454545 	0.2966763636363 	0.3032054545454 	0               	0               	0               	0               	0               	0               	0.1818181818181 	0.1548          	0.1512181818181 	0.1532181818181 	0.1561454545454 	0.1595818181818 	0.0181818181818 	0.01548         	0.0151218181818 	0.0153218181818 	0.0156145454545 	0.0159581818181 	1.7403626894942 	1.5412290077662 	1.5140233432286 	1.5292390064593 	1.5513969974233 	1.5772414620415 	1.0523182109421 	0.9319111251322 	0.9154610964074 	0.9246613163420 	0.9380592462965 	0.9536862193027 	4.9985115019754 	4.4265778443783 	4.3484402079355 	4.3921412526247 	4.4557814199086 	4.5300095416881 	0               	0               	0               	0               	0               	0               	2.6307955273554 	2.3297778128306 	2.2886527410187 	2.3116532908551 	2.3451481157414 	2.3842155482569 	0.2630795527355 	0.2329777812830 	0.2288652741018 	0.2311653290855 	0.2345148115741 	0.2384215548256 	55              	17.6822         	12.9763         	11.39           	9.8834          	8.9739          	4               	1.612           	1.3022          	1.3247          	1.2505          	1.2193          	19              	5.5782          	4.0124          	3.7062          	3.2181          	2.943           	0               	0               	0               	0               	0               	0               	10              	3.8104          	2.9553          	2.5921          	2.276           	2.0653          	1               	0.2932          	0.2294          	0.1942          	0.1671          	0.1478          	2.4381818181818 	44.52481        	32.89969        	29.01635        	25.25318        	22.96893        	3               	4.7767          	3.8253          	3.88775         	3.65495         	3.55585         	2.7631578947368 	15.51835        	11.2552         	10.4116         	9.0654          	8.29585         	0               	0               	0               	0               	0               	0               	2.75            	10.59565        	8.24655         	7.2245          	6.3407          	5.7448          	3.5             	1.0262          	0.8029          	0.6797          	0.58485         	0.5173          	
  251 	Electronegativies	-               	-               	-               	-               	-               	-               	0.0892857142857 	0.0760178571428 	0.0742589285714 	0.0752410714285 	0.0766785714285 	0.0783660714285 	0.3392857142857 	0.2888678571428 	0.2821839285714 	0.2859160714285 	0.2913785714285 	0.2977910714285 	0               	0               	0               	0               	0               	0               	0.1428571428571 	0.1216285714285 	0.1188142857142 	0.1203857142857 	0.1226857142857 	0.1253857142857 	0               	0               	0               	0               	0               	0               	1.7481880270062 	1.5478915001239 	1.5205316764373 	1.5358334183807 	1.5581173972786 	1.5841097607757 	1.2977174336187 	1.1490330296455 	1.1287232462410 	1.1400820571801 	1.1566239322298 	1.1759186206330 	4.9313262477511 	4.3663255126532 	4.2891483357160 	4.3323118172843 	4.3951709424734 	4.4684907584054 	0               	0               	0               	0               	0               	0               	2.0763478937899 	1.8384528474329 	1.8059571939857 	1.8241312914881 	1.8505982915677 	1.8814697930128 	0               	0               	0               	0               	0               	0               	56              	17.8865         	12.9894         	11.3674         	9.8428          	8.9384          	5               	2.0154          	1.6193          	1.6482          	1.5529          	1.5118          	19              	5.5985          	4.0388          	3.7324          	3.2417          	2.964           	0               	0               	0               	0               	0               	0               	8               	2.9806          	2.2582          	1.9465          	1.6861          	1.5158          	0               	0               	0               	0               	0               	0               	2.3982142857142 	44.1324         	32.22521        	28.34033        	24.59941        	22.37313        	2.9             	5.7852          	4.61805         	4.6965          	4.41095         	4.2871          	2.6842105263157 	15.11885        	10.9816         	10.15865        	8.8429          	8.09015         	0               	0               	0               	0               	0               	0               	2.8125          	8.6148          	6.59955         	5.6873          	4.9321          	4.42555         	0               	0               	0               	0               	0               	0               	
  252 	Electronegativies	-               	-               	-               	-               	-               	-               	0.0816326530612 	0.0695020408163 	0.0678938775510 	0.0687918367346 	0.0701061224489 	0.0716489795918 	0.3469387755102 	0.2953836734693 	0.2885489795918 	0.2923653061224 	0.2979510204081 	0.3045081632653 	0               	0               	0               	0               	0               	0               	0.1632653061224 	0.1390040816326 	0.1357877551020 	0.1375836734693 	0.1402122448979 	0.1432979591836 	0               	0               	0               	0               	0               	0               	1.6901960800285 	1.4985171564671 	1.4722997741359 	1.4869636046625 	1.5083139132141 	1.5332102289134 	1.1471257313760 	1.0170344194994 	0.9992408426258 	1.0091930946257 	1.0236834183234 	1.0405803953621 	4.8752843583483 	4.3223962828725 	4.2467735811598 	4.2890706521592 	4.3506545278748 	4.4224666802891 	0               	0               	0               	0               	0               	0               	2.2942514627521 	2.0340688389988 	1.9984816852516 	2.0183861892514 	2.0473668366469 	2.0811607907243 	0               	0               	0               	0               	0               	0               	49              	15.6576         	11.4251         	10.018          	8.702           	7.9149          	4               	1.612           	1.3022          	1.3247          	1.2505          	1.2193          	17              	5.0696          	3.6827          	3.4141          	2.9907          	2.7482          	0               	0               	0               	0               	0               	0               	8               	2.9149          	2.1978          	1.8869          	1.6294          	1.4598          	0               	0               	0               	0               	0               	0               	2.3959183673469 	38.70561        	28.39254        	25.00143        	21.76139        	19.81356        	3               	4.7767          	3.8253          	3.88775         	3.65495         	3.55585         	2.6470588235294 	13.4829         	9.86015         	9.1505          	8.03355         	7.3872          	0               	0               	0               	0               	0               	0               	2.8125          	8.45055         	6.44855         	5.5383          	4.79035         	4.28555         	0               	0               	0               	0               	0               	0               	
  253 	Electronegativies	-               	-               	-               	-               	-               	-               	0.0888888888888 	0.07568         	0.0739288888888 	0.0749066666666 	0.07632         	0.0780622222222 	0.3333333333333 	0.2838          	0.2772333333333 	0.2809000000000 	0.2862          	0.2927333333333 	0.0222222222222 	0.01892         	0.0184822222222 	0.0187266666666 	0.01908         	0.0195155555555 	0.1777777777777 	0.15136         	0.1478577777777 	0.1498133333333 	0.15264         	0.1561244444444 	0               	0               	0               	0               	0               	0               	1.6532125137753 	1.4670293481592 	1.4415405420832 	1.4557975533810 	1.4762954112019 	1.5013874769403 	1.2217607857358 	1.0841672889418 	1.0653304948337 	1.0758667430053 	1.0910151154429 	1.1095587096250 	4.5816029465094 	4.0656273335318 	3.9949893556266 	4.0345002862700 	4.0913066829110 	4.1608451610939 	0.3054401964339 	0.2710418222354 	0.2663326237084 	0.2689666857513 	0.2727537788607 	0.2773896774062 	2.4435215714716 	2.1683345778836 	2.1306609896675 	2.1517334860106 	2.1820302308859 	2.2191174192501 	0               	0               	0               	0               	0               	0               	45              	14.4643         	10.6043         	9.2849          	8.0733          	7.3365          	4               	1.5427          	1.2262          	1.2323          	1.1476          	1.1085          	15              	4.4382          	3.2459          	3.0201          	2.673           	2.4713          	1               	0.396           	0.2968          	0.2399          	0.1989          	0.1706          	8               	2.9919          	2.2747          	1.9549          	1.6931          	1.5178          	0               	0               	0               	0               	0               	0               	2.4422222222222 	36.59035        	26.97776        	23.69779        	20.64329        	18.77191        	3               	4.53415         	3.5593          	3.56435         	3.2948          	3.16805         	2.6666666666666 	11.90145        	8.76525         	8.16155         	7.2351          	6.6903          	3.5             	1.386           	1.0388          	0.83965         	0.69615         	0.5971          	2.8125          	8.64305         	6.6408          	5.7083          	4.9496          	4.43055         	0               	0               	0               	0               	0               	0               	
  254 	Electronegativies	-               	-               	-               	-               	-               	-               	0.1081081081081 	0.0920432432432 	0.0899135135135 	0.0911027027027 	0.0928108108108 	0.0948756756756 	0.2972972972972 	0.2531189189189 	0.2472621621621 	0.2505324324324 	0.2552297297297 	0.2609081081081 	0.0270270270270 	0.0230108108108 	0.0224783783783 	0.0227756756756 	0.0232027027027 	0.0237189189189 	0.1621621621621 	0.1380648648648 	0.1348702702702 	0.1366540540540 	0.1392162162162 	0.1423135135135 	0               	0               	0               	0               	0               	0               	1.5682017240669 	1.3946511618015 	1.3708370682827 	1.3841589608938 	1.4031851329934 	1.4260167240975 	1.4095166631235 	1.2535275415370 	1.2321231768327 	1.2440970379320 	1.2611979671034 	1.2817192480158 	3.8761708235898 	3.4472007392269 	3.3883387362901 	3.4212668543130 	3.4682944095345 	3.5247279320435 	0.3523791657808 	0.3133818853842 	0.3080307942081 	0.3110242594830 	0.3152994917758 	0.3204298120039 	2.1142749946853 	1.8802913123055 	1.8481847652491 	1.8661455568980 	1.8917969506552 	1.9225788720237 	0               	0               	0               	0               	0               	0               	37              	11.9847         	8.825           	7.7533          	6.7562          	6.1582          	4               	1.5588          	1.2482          	1.2609          	1.1839          	1.1489          	11              	3.2935          	2.4234          	2.2595          	1.9859          	1.8309          	1               	0.3856          	0.2814          	0.2271          	0.1894          	0.1645          	6               	2.2707          	1.7317          	1.4839          	1.2799          	1.1408          	0               	0               	0               	0               	0               	0               	2.3972972972973 	29.92614        	22.16335        	19.52977        	17.03773        	15.52791        	3               	4.5905          	3.6363          	3.66445         	3.42185         	3.30945         	2.7272727272727 	9.044           	6.7133          	6.26705         	5.5243          	5.0972          	3.5             	1.3496          	0.9849          	0.79485         	0.6629          	0.57575         	2.8333333333333 	6.60655         	5.09635         	4.37375         	3.78295         	3.3723          	0               	0               	0               	0               	0               	0               	
  255 	Electronegativies	-               	-               	-               	-               	-               	-               	0.1219512195121 	0.1038292682926 	0.1014268292682 	0.1027682926829 	0.1046951219512 	0.1070243902439 	0.2682926829268 	0.2284243902439 	0.2231390243902 	0.2260902439024 	0.2303292682926 	0.2354536585365 	0.0243902439024 	0.0207658536585 	0.0202853658536 	0.0205536585365 	0.0209390243902 	0.0214048780487 	0.1707317073170 	0.1453609756097 	0.1419975609756 	0.1438756097560 	0.1465731707317 	0.1498341463414 	0               	0               	0               	0               	0               	0               	1.6127838567197 	1.4326083895420 	1.4079160280100 	1.4217283240802 	1.4414588938757 	1.4651420037135 	1.6352054859473 	1.4525251403234 	1.4274894947409 	1.4414938154150 	1.4614986882540 	1.4855110510822 	3.5974520690840 	3.1955553087116 	3.1404768884300 	3.1712863939131 	3.2152971141589 	3.2681243123809 	0.3270410971894 	0.2905050280646 	0.2854978989481 	0.2882987630830 	0.2922997376508 	0.2971022102164 	2.2892876803262 	2.0335351964528 	1.9984852926373 	2.0180913415810 	2.0460981635556 	2.0797154715151 	0               	0               	0               	0               	0               	0               	41              	13.2355         	9.6783          	8.4944          	7.4049          	6.7601          	5               	1.9622          	1.5653          	1.5844          	1.4863          	1.4414          	11              	3.2177          	2.3439          	2.1705          	1.8938          	1.7359          	1               	0.3856          	0.2814          	0.2271          	0.1894          	0.1645          	7               	2.6176          	1.9859          	1.7085          	1.4782          	1.3253          	0               	0               	0               	0               	0               	0               	2.4121951219512 	33.16952        	24.4062         	21.49432        	18.76174        	17.1292         	2.9             	5.599           	4.42905         	4.4732          	4.17785         	4.0407          	2.7272727272727 	8.8252          	6.4834          	6.01395         	5.2647          	4.8324          	3.5             	1.3496          	0.9849          	0.79485         	0.6629          	0.57575         	2.7857142857142 	7.4738          	5.73185         	4.93525         	4.2787          	3.83355         	0               	0               	0               	0               	0               	0               	
  256 	Electronegativies	-               	-               	-               	-               	-               	-               	0.1081081081081 	0.0920432432432 	0.0899135135135 	0.0911027027027 	0.0928108108108 	0.0948756756756 	0.2972972972972 	0.2531189189189 	0.2472621621621 	0.2505324324324 	0.2552297297297 	0.2609081081081 	0.0540540540540 	0.0460216216216 	0.0449567567567 	0.0455513513513 	0.0464054054054 	0.0474378378378 	0.1621621621621 	0.1380648648648 	0.1348702702702 	0.1366540540540 	0.1392162162162 	0.1423135135135 	0               	0               	0               	0               	0               	0               	1.5682017240669 	1.3946511618015 	1.3708370682827 	1.3841589608938 	1.4031851329934 	1.4260167240975 	1.4095166631235 	1.2535275415370 	1.2321231768327 	1.2440970379320 	1.2611979671034 	1.2817192480158 	3.8761708235898 	3.4472007392269 	3.3883387362901 	3.4212668543130 	3.4682944095345 	3.5247279320435 	0.7047583315617 	0.6267637707685 	0.6160615884163 	0.6220485189660 	0.6305989835517 	0.6408596240079 	2.1142749946853 	1.8802913123055 	1.8481847652491 	1.8661455568980 	1.8917969506552 	1.9225788720237 	0               	0               	0               	0               	0               	0               	37              	12.0467         	8.8939          	7.8172          	6.8153          	6.2109          	4               	1.5588          	1.2482          	1.2609          	1.1839          	1.1489          	11              	3.2755          	2.4128          	2.2504          	1.979           	1.8246          	2               	0.7929          	0.5955          	0.4854          	0.4053          	0.3501          	6               	2.2707          	1.7317          	1.4839          	1.2799          	1.1408          	0               	0               	0               	0               	0               	0               	2.4162162162162 	30.33425        	22.52367        	19.84113        	17.31021        	15.76598        	3               	4.5905          	3.6363          	3.66445         	3.42185         	3.30945         	2.7272727272727 	8.9946          	6.6862          	6.24585         	5.5101          	5.0852          	3               	2.36785         	1.77015         	1.4406          	1.20265         	1.03975         	2.8333333333333 	6.60655         	5.09635         	4.37375         	3.78295         	3.3723          	0               	0               	0               	0               	0               	0               	
